ttl,total_len,protocol,t_delta,label
254,746,tcp,4e-06,exploits
254,1102,udp,1e-05,exploits
254,274,tcp,1.1e-05,exploits
254,352,tcp,2e-06,exploits
62,1500,tcp,5e-06,exploits
62,48,tcp,8e-06,exploits
62,61,tcp,8e-06,exploits
62,68,tcp,1.1e-05,exploits
254,112,tcp,8e-06,exploits
62,296,tcp,4e-06,exploits
62,1500,tcp,4e-06,exploits
254,1500,tcp,4e-06,exploits
254,1500,tcp,5e-06,exploits
62,247,tcp,7e-06,exploits
254,1500,tcp,1e-05,exploits
254,36,udp,1e-05,exploits
254,1500,tcp,4e-06,exploits
62,403,tcp,1e-05,exploits
254,100,others,8e-06,exploits
62,261,tcp,8e-06,exploits
62,1500,tcp,4e-06,exploits
254,754,tcp,2e-06,exploits
254,1500,tcp,7e-06,exploits
62,255,tcp,2e-06,exploits
62,253,tcp,4e-06,exploits
62,46,tcp,8e-06,exploits
254,516,tcp,1e-05,exploits
62,277,tcp,4e-06,exploits
254,1500,tcp,4e-06,exploits
254,1500,tcp,4e-06,exploits
62,45,tcp,4e-06,exploits
62,234,tcp,3e-06,exploits
254,420,tcp,2e-06,exploits
62,150,tcp,1e-06,exploits
62,226,tcp,1e-06,exploits
62,191,tcp,3e-06,exploits
254,122,tcp,4e-06,exploits
254,1500,tcp,5e-06,exploits
254,235,tcp,8e-06,exploits
254,259,tcp,3.1e-05,exploits
254,339,tcp,4e-06,exploits
254,1500,tcp,5e-06,exploits
254,425,tcp,1e-05,exploits
254,1500,tcp,6e-06,exploits
254,277,tcp,1e-06,exploits
254,100,others,4e-06,exploits
254,1500,tcp,9e-06,exploits
62,289,tcp,7e-06,exploits
254,244,tcp,9e-06,exploits
254,100,pim,3e-06,exploits
62,68,tcp,8e-06,exploits
254,669,tcp,1e-05,exploits
254,676,tcp,1e-06,exploits
62,229,tcp,1.1e-05,exploits
254,41,tcp,1e-06,exploits
62,198,tcp,3e-06,exploits
254,1500,tcp,8e-06,exploits
254,1500,tcp,4e-06,exploits
254,100,others,3e-06,exploits
62,1500,tcp,1e-05,exploits
62,46,tcp,1e-05,exploits
254,267,tcp,9e-06,exploits
254,1500,tcp,1e-05,exploits
254,55,tcp,3e-06,exploits
62,210,tcp,1e-05,exploits
62,46,tcp,9e-06,exploits
254,1500,tcp,4e-06,exploits
254,357,tcp,2e-06,exploits
62,46,tcp,1e-06,exploits
254,1500,tcp,7e-06,exploits
254,1500,tcp,1.2e-05,exploits
254,1500,tcp,4e-06,exploits
62,226,tcp,3e-06,exploits
62,269,tcp,1e-05,exploits
254,601,tcp,1e-05,exploits
62,233,tcp,8e-06,exploits
254,1071,tcp,1e-05,exploits
62,68,tcp,9e-06,exploits
254,64,ospf,1.6e-05,exploits
254,1500,tcp,8e-06,exploits
254,260,tcp,9e-06,exploits
62,74,udp,4e-06,exploits
254,90,others,4e-06,exploits
254,100,rdp,4e-06,exploits
254,295,tcp,1e-05,exploits
62,239,tcp,4e-06,exploits
254,1500,tcp,1.1e-05,exploits
62,210,tcp,9e-06,exploits
254,1071,tcp,9e-06,exploits
0,60,mobile,0.01691,exploits
62,67,udp,8e-06,exploits
254,295,tcp,4e-06,exploits
254,67,tcp,7e-06,exploits
254,550,udp,1.3e-05,exploits
62,46,tcp,9e-06,exploits
62,313,tcp,1e-05,exploits
255,40,tcp,0.002126,exploits
254,280,tcp,1e-05,exploits
254,1500,tcp,1.1e-05,exploits
254,1500,tcp,5e-06,exploits
254,100,others,3e-06,exploits
254,204,tcp,1e-06,exploits
62,231,tcp,5e-06,exploits
62,220,tcp,5e-06,exploits
254,60,udp,6e-06,exploits
62,48,tcp,8e-06,exploits
254,1500,tcp,5e-06,exploits
254,100,others,3e-06,exploits
254,1023,tcp,2e-06,exploits
62,1500,tcp,5e-06,exploits
254,1500,tcp,5e-06,exploits
62,1500,tcp,5e-06,exploits
254,296,tcp,1.1e-05,exploits
254,1500,tcp,7e-06,exploits
254,1500,tcp,5e-06,exploits
62,236,tcp,1.1e-05,exploits
62,1500,tcp,2e-06,exploits
254,100,ib,3e-06,exploits
254,307,tcp,1.1e-05,exploits
254,150,tcp,8e-06,exploits
62,1272,tcp,1e-05,exploits
254,291,tcp,3e-06,exploits
254,1500,tcp,7e-06,exploits
254,247,tcp,1e-06,exploits
254,273,tcp,3e-06,exploits
254,265,tcp,1.1e-05,exploits
254,286,tcp,6e-06,exploits
62,839,tcp,1e-05,exploits
62,228,tcp,9e-06,exploits
254,284,tcp,4e-06,exploits
254,90,emcon,2e-06,exploits
62,233,tcp,1e-05,exploits
62,234,tcp,9e-06,exploits
254,228,udp,2e-06,exploits
62,217,tcp,3e-06,exploits
254,640,tcp,7e-06,exploits
254,177,tcp,6e-06,exploits
254,490,udp,1.3e-05,exploits
62,49,tcp,3.2e-05,exploits
254,347,tcp,6e-06,exploits
254,174,tcp,2e-06,exploits
62,226,tcp,1e-05,exploits
254,261,tcp,8e-06,exploits
254,1500,tcp,2e-06,exploits
62,203,tcp,3e-06,exploits
62,1467,tcp,6e-06,exploits
62,1500,tcp,1e-05,exploits
254,612,tcp,1e-05,exploits
254,1500,tcp,1.1e-05,exploits
254,243,tcp,3e-06,exploits
254,261,tcp,6e-06,exploits
254,1500,tcp,5e-06,exploits
254,1369,udp,1e-05,exploits
254,1154,tcp,2e-06,exploits
254,1500,tcp,3e-06,exploits
62,67,udp,1.1e-05,exploits
254,675,tcp,2e-06,exploits
62,1500,tcp,7e-06,exploits
62,68,tcp,5e-06,exploits
62,46,tcp,1e-05,exploits
62,249,tcp,6e-06,exploits
254,224,tcp,9e-06,exploits
62,48,tcp,3e-06,exploits
62,209,tcp,1e-05,exploits
62,226,tcp,4e-06,exploits
62,48,tcp,3e-06,exploits
254,229,tcp,5e-06,exploits
62,233,tcp,8e-06,exploits
62,245,tcp,4e-06,exploits
254,380,tcp,3.3e-05,exploits
254,309,tcp,1e-05,exploits
254,336,tcp,2e-06,exploits
254,270,tcp,4e-06,exploits
62,46,tcp,9e-06,exploits
254,61,tcp,9e-06,exploits
254,1500,tcp,9e-06,exploits
254,1500,tcp,1e-05,exploits
62,60,udp,9e-06,exploits
254,84,udp,4e-06,exploits
62,212,tcp,8e-06,exploits
254,1500,tcp,1.1e-05,exploits
254,1500,tcp,8e-06,exploits
254,212,tcp,9e-06,exploits
62,60,udp,9e-06,exploits
62,67,udp,7e-06,exploits
62,202,tcp,1e-06,exploits
62,68,tcp,9e-06,exploits
62,199,tcp,9e-06,exploits
254,309,tcp,9e-06,exploits
254,1500,tcp,1.3e-05,exploits
62,1500,tcp,1.2e-05,exploits
62,91,tcp,6e-06,exploits
254,50,tcp,3e-06,exploits
254,537,tcp,6e-06,exploits
254,81,tcp,9e-06,exploits
62,228,tcp,9e-06,exploits
62,46,tcp,0.0,exploits
254,1500,tcp,1.2e-05,exploits
62,232,tcp,4e-06,exploits
254,100,others,1e-05,exploits
62,262,tcp,1e-05,exploits
62,209,tcp,5e-06,exploits
254,189,udp,1e-05,exploits
254,322,tcp,2e-06,exploits
254,90,others,9e-06,exploits
254,237,tcp,9e-06,exploits
62,1500,tcp,5e-06,exploits
254,100,others,5e-06,exploits
62,46,tcp,3e-06,exploits
254,349,tcp,1e-05,exploits
254,1500,tcp,6e-06,exploits
254,294,tcp,5e-06,exploits
62,190,tcp,8e-06,exploits
254,1500,tcp,5e-06,exploits
62,225,tcp,3e-06,exploits
254,322,tcp,1e-05,exploits
62,569,tcp,6e-06,exploits
254,1500,tcp,8e-06,exploits
62,226,tcp,2e-06,exploits
254,346,tcp,6e-06,exploits
254,292,tcp,1.2e-05,exploits
254,1500,tcp,6e-06,exploits
62,209,tcp,8e-06,exploits
62,228,tcp,6e-06,exploits
254,122,tcp,9e-06,exploits
62,254,tcp,4e-06,exploits
62,148,tcp,9e-06,exploits
254,1500,tcp,5e-06,exploits
62,217,tcp,4e-06,exploits
254,193,tcp,9e-06,exploits
62,221,tcp,8e-06,exploits
62,106,tcp,8e-06,exploits
62,212,tcp,1e-05,exploits
62,227,tcp,9e-06,exploits
254,279,tcp,1.1e-05,exploits
62,46,tcp,9e-06,exploits
254,100,others,5e-06,exploits
254,1500,tcp,4e-06,exploits
254,1500,tcp,2.2e-05,exploits
62,249,tcp,7e-06,exploits
254,1051,tcp,7e-06,exploits
62,90,tcp,8e-06,exploits
62,222,tcp,9e-06,exploits
62,46,tcp,1e-05,exploits
254,1500,tcp,5e-06,exploits
254,247,tcp,1e-05,exploits
62,203,tcp,1e-05,exploits
254,41,tcp,1e-06,exploits
254,301,tcp,6e-06,exploits
254,461,udp,1e-05,exploits
62,221,tcp,3e-06,exploits
254,1457,tcp,1e-05,exploits
62,217,tcp,6e-06,exploits
254,90,ggp,5e-06,exploits
62,198,tcp,9e-06,exploits
254,1203,tcp,1e-05,exploits
254,1500,tcp,2e-06,exploits
254,517,tcp,9e-06,exploits
62,67,udp,9e-06,exploits
254,42,tcp,1e-06,exploits
254,160,tcp,1e-06,exploits
254,1500,tcp,5e-06,exploits
254,1500,tcp,4e-06,exploits
62,46,tcp,6e-06,exploits
254,252,tcp,1.2e-05,exploits
254,336,tcp,1e-05,exploits
254,309,tcp,4e-06,exploits
254,1500,tcp,4e-06,exploits
254,814,tcp,9e-06,exploits
254,90,others,9e-06,exploits
254,41,tcp,1e-06,exploits
62,254,tcp,1e-05,exploits
62,209,tcp,4e-06,exploits
254,1500,tcp,7e-06,exploits
62,48,tcp,8e-06,exploits
254,273,tcp,5e-06,exploits
254,49,tcp,9e-06,exploits
254,363,tcp,2e-06,exploits
254,235,tcp,8e-06,exploits
254,1500,tcp,5e-06,exploits
254,100,gre,5e-06,exploits
254,273,tcp,1e-05,exploits
254,100,others,1e-05,exploits
254,409,udp,7e-06,exploits
62,67,udp,5e-06,exploits
62,232,tcp,8e-06,exploits
254,1500,tcp,5e-06,exploits
62,46,tcp,6e-06,exploits
254,90,others,4e-06,exploits
62,57,tcp,9e-06,exploits
62,61,tcp,8e-06,exploits
62,1500,tcp,1e-05,exploits
254,245,tcp,1e-05,exploits
62,1500,tcp,5e-06,exploits
62,106,tcp,3e-06,exploits
62,236,tcp,6e-06,exploits
254,465,tcp,9e-06,exploits
254,76,tcp,6e-06,exploits
254,253,tcp,1e-05,exploits
254,307,tcp,9e-06,exploits
254,1500,tcp,8e-06,exploits
62,318,tcp,9e-06,exploits
62,46,tcp,1e-05,exploits
254,248,tcp,1e-05,exploits
254,1063,tcp,7e-06,exploits
62,242,tcp,9e-06,exploits
62,229,tcp,6e-06,exploits
254,260,tcp,1e-05,exploits
62,221,tcp,3e-06,exploits
254,49,tcp,8e-06,exploits
62,253,tcp,1e-05,exploits
62,1500,tcp,5e-06,exploits
254,307,tcp,1e-05,exploits
62,66,tcp,9e-06,exploits
254,484,tcp,8e-06,exploits
254,78,gre,5e-06,exploits
62,1500,tcp,1e-05,exploits
62,67,udp,8e-06,exploits
62,223,tcp,4e-06,exploits
254,551,udp,1.1e-05,exploits
62,67,udp,4e-06,exploits
254,403,tcp,1e-05,exploits
62,206,tcp,9e-06,exploits
254,348,tcp,1e-05,exploits
254,100,iplt,5e-06,exploits
254,702,tcp,4e-06,exploits
62,1500,tcp,1.1e-05,exploits
254,217,tcp,3e-06,exploits
62,209,tcp,9e-06,exploits
254,1500,tcp,1e-05,exploits
254,1500,tcp,5e-06,exploits
62,46,tcp,9e-06,exploits
254,100,mobile,4e-06,exploits
62,216,tcp,9e-06,exploits
62,1500,tcp,5e-06,exploits
254,1500,tcp,1e-05,exploits
254,303,tcp,7e-06,exploits
62,90,tcp,9e-06,exploits
254,100,others,9e-06,exploits
62,232,tcp,8e-06,exploits
62,1500,tcp,5e-06,exploits
254,516,tcp,4e-06,exploits
62,299,tcp,4e-06,exploits
254,240,tcp,1e-05,exploits
254,318,udp,1.2e-05,exploits
62,256,tcp,1e-05,exploits
254,422,tcp,2e-06,exploits
62,257,tcp,8e-06,exploits
62,240,tcp,3e-06,exploits
254,1500,tcp,5e-06,exploits
0,60,sun-nd,0.000423,exploits
254,1500,tcp,5e-06,exploits
254,671,tcp,7e-06,exploits
254,1500,tcp,5e-06,exploits
254,64,udp,9e-06,exploits
254,342,tcp,1e-05,exploits
62,228,tcp,3e-06,exploits
254,462,tcp,2e-06,exploits
254,1500,tcp,5e-06,exploits
62,197,tcp,1e-06,exploits
254,64,udp,9e-06,exploits
254,336,tcp,6e-06,exploits
254,253,tcp,1.1e-05,exploits
254,305,tcp,9e-06,exploits
254,100,others,9e-06,exploits
254,63,tcp,3e-06,exploits
254,1500,tcp,7e-06,exploits
254,1500,tcp,2.1e-05,exploits
254,100,micp,3e-06,exploits
254,301,tcp,1e-05,exploits
254,556,udp,5e-06,exploits
254,717,tcp,4e-06,exploits
254,100,others,8e-06,exploits
254,362,tcp,4e-06,exploits
254,1500,tcp,6e-06,exploits
62,220,tcp,1.1e-05,exploits
254,719,tcp,6e-06,exploits
62,77,tcp,8e-06,exploits
254,100,others,3e-06,exploits
254,264,tcp,2e-06,exploits
62,46,tcp,3e-06,exploits
254,324,tcp,1e-06,exploits
254,1500,tcp,1.2e-05,exploits
254,1500,tcp,8e-06,exploits
62,46,tcp,9e-06,exploits
254,279,udp,2e-06,exploits
254,1500,tcp,7e-06,exploits
62,1500,tcp,5e-06,exploits
254,41,tcp,1e-06,exploits
254,90,others,3e-06,exploits
62,67,udp,8e-06,exploits
254,52,ospf,8e-06,exploits
62,238,tcp,4e-06,exploits
62,1270,tcp,7e-06,exploits
254,63,tcp,4e-06,exploits
254,1438,udp,1e-05,exploits
254,1500,tcp,1.1e-05,exploits
254,174,tcp,5e-06,exploits
62,63,udp,2e-06,exploits
62,211,tcp,8e-06,exploits
254,1500,tcp,5e-06,exploits
62,67,udp,9e-06,exploits
62,93,tcp,4e-06,exploits
254,1500,tcp,1.1e-05,exploits
254,680,tcp,1e-05,exploits
254,324,tcp,6e-06,exploits
62,215,tcp,4e-06,exploits
62,67,udp,2e-06,exploits
62,237,tcp,9e-06,exploits
254,1500,tcp,6e-06,exploits
254,84,tcp,8e-06,exploits
62,241,tcp,8e-06,exploits
254,1500,tcp,1e-05,exploits
254,1500,tcp,6e-06,exploits
254,110,tcp,9e-06,exploits
254,1080,tcp,2e-06,exploits
62,113,tcp,8e-06,exploits
254,1500,tcp,1e-05,exploits
62,224,tcp,4e-06,exploits
62,46,tcp,8e-06,exploits
62,67,udp,9e-06,exploits
254,1500,tcp,4e-06,exploits
254,1500,tcp,1e-05,exploits
254,100,ax.25,9e-06,exploits
254,291,tcp,1e-05,exploits
254,52,tcp,1e-06,exploits
62,1500,tcp,5e-06,exploits
254,234,tcp,9e-06,exploits
62,118,tcp,1e-05,exploits
254,1500,tcp,6e-06,exploits
254,52,ospf,5e-06,exploits
62,1500,tcp,4e-06,exploits
254,424,tcp,1e-05,exploits
254,1500,tcp,5e-06,exploits
254,122,tcp,3e-06,exploits
254,307,tcp,4e-06,exploits
254,623,tcp,1e-05,exploits
254,76,sctp,9e-06,exploits
62,358,tcp,1e-06,exploits
62,99,tcp,8e-06,exploits
254,1500,tcp,4e-06,exploits
62,172,tcp,4e-06,exploits
62,1500,tcp,9e-06,exploits
254,100,unas,9e-06,exploits
254,87,tcp,7e-06,exploits
254,154,tcp,6e-06,exploits
62,216,tcp,5e-06,exploits
254,1500,tcp,1.2e-05,exploits
62,300,tcp,7e-06,exploits
62,67,udp,9e-06,exploits
254,90,others,4e-06,exploits
254,44,udp,1e-06,exploits
254,1500,tcp,1.1e-05,exploits
254,624,udp,1.1e-05,exploits
254,327,tcp,5e-06,exploits
62,1500,tcp,4e-06,exploits
62,213,tcp,5e-06,exploits
254,1500,tcp,6e-06,exploits
254,100,others,3e-06,exploits
62,203,tcp,0.0,exploits
254,112,tcp,9e-06,exploits
62,58,tcp,8e-06,exploits
254,100,others,9e-06,exploits
62,220,tcp,4e-06,exploits
254,1500,tcp,1.1e-05,exploits
62,67,udp,9e-06,exploits
62,68,tcp,9e-06,exploits
62,70,tcp,9e-06,exploits
62,231,tcp,4e-06,exploits
62,1500,tcp,8e-06,exploits
254,250,tcp,1e-05,exploits
254,491,tcp,1e-05,exploits
254,1500,tcp,8e-06,exploits
254,90,others,3e-06,exploits
62,217,tcp,9e-06,exploits
254,54,tcp,8e-06,exploits
254,478,tcp,1e-05,exploits
254,100,others,9e-06,exploits
254,1500,tcp,8e-06,exploits
254,271,tcp,7e-06,exploits
62,1500,tcp,6e-06,exploits
254,252,tcp,4e-06,exploits
254,1500,tcp,5e-06,exploits
62,46,tcp,1e-06,exploits
254,475,tcp,9e-06,exploits
254,335,tcp,1e-05,exploits
62,46,tcp,8e-06,exploits
254,236,tcp,8e-06,exploits
254,1500,tcp,1.1e-05,exploits
254,100,ipip,9e-06,exploits
62,46,tcp,4e-06,exploits
62,60,udp,4e-06,exploits
62,1500,tcp,5e-06,exploits
254,1500,tcp,9e-06,exploits
62,242,tcp,2e-06,exploits
254,124,tcp,5e-06,exploits
62,300,tcp,1e-05,exploits
254,100,vmtp,9e-06,exploits
62,211,tcp,3e-06,exploits
254,90,others,3e-06,exploits
254,51,tcp,8e-06,exploits
62,73,tcp,5e-06,exploits
62,45,tcp,3e-06,exploits
254,1500,tcp,6e-06,exploits
254,1500,tcp,1.4e-05,exploits
62,46,tcp,5e-06,exploits
62,222,tcp,3e-06,exploits
254,41,tcp,1e-06,exploits
62,1500,tcp,5e-06,exploits
62,72,tcp,5e-06,exploits
254,1500,tcp,7e-06,exploits
62,50,tcp,8e-06,exploits
62,225,tcp,7e-06,exploits
62,226,tcp,1e-06,exploits
62,243,tcp,4e-06,exploits
254,100,ipv6,9e-06,exploits
62,204,tcp,6e-06,exploits
254,1500,tcp,4e-06,exploits
254,284,tcp,1e-05,exploits
62,1500,tcp,7e-06,exploits
254,205,tcp,9e-06,exploits
62,1500,tcp,5e-06,exploits
254,1095,tcp,5e-06,exploits
254,1500,tcp,3e-06,exploits
254,1428,tcp,4e-06,exploits
62,61,tcp,9e-06,exploits
62,46,tcp,9e-06,exploits
254,100,gmtp,1.1e-05,exploits
254,146,tcp,9e-06,exploits
62,224,tcp,9e-06,exploits
62,1500,tcp,6e-06,exploits
62,74,tcp,4e-06,exploits
254,1500,tcp,7e-06,exploits
62,67,udp,5e-06,exploits
254,179,tcp,1e-06,exploits
254,235,tcp,4e-06,exploits
62,85,tcp,4e-06,exploits
254,234,tcp,1e-06,exploits
254,1332,tcp,1.2e-05,exploits
254,363,tcp,2e-06,exploits
254,666,tcp,1.1e-05,exploits
254,100,dgp,4e-06,exploits
62,46,tcp,9e-06,exploits
254,268,tcp,9e-06,exploits
62,216,tcp,1e-06,exploits
254,1500,tcp,5e-06,exploits
254,1140,udp,8e-06,exploits
254,261,tcp,6e-06,exploits
254,856,tcp,3e-06,exploits
62,67,udp,8e-06,exploits
62,216,tcp,9e-06,exploits
62,1500,tcp,8e-06,exploits
254,363,tcp,2e-06,exploits
62,46,tcp,9e-06,exploits
254,1500,tcp,4e-06,exploits
254,394,tcp,4e-06,exploits
254,953,tcp,1.1e-05,exploits
62,78,tcp,9e-06,exploits
254,1500,tcp,7e-06,exploits
254,148,tcp,1e-06,exploits
254,1500,tcp,7e-06,exploits
254,1500,tcp,8e-06,exploits
62,1500,tcp,5e-06,exploits
254,248,tcp,7e-06,exploits
254,1500,tcp,6e-06,exploits
254,1500,tcp,1e-05,exploits
254,1500,tcp,7e-06,exploits
62,196,tcp,9e-06,exploits
62,208,tcp,3e-06,exploits
62,229,tcp,9e-06,exploits
62,67,udp,1e-05,exploits
254,1500,tcp,7e-06,exploits
62,240,tcp,9e-06,exploits
62,67,udp,3e-06,exploits
62,46,tcp,8e-06,exploits
62,237,tcp,9e-06,exploits
254,1500,tcp,1.1e-05,exploits
254,1500,tcp,1.1e-05,exploits
254,1500,tcp,2e-06,exploits
254,100,others,9e-06,exploits
62,216,tcp,7e-06,exploits
254,1500,tcp,5e-06,exploits
254,726,tcp,1e-05,exploits
254,1500,tcp,1e-05,exploits
62,88,tcp,9e-06,exploits
62,174,tcp,9e-06,exploits
254,57,tcp,9e-06,exploits
254,100,others,5e-06,exploits
62,209,tcp,8e-06,exploits
254,269,tcp,1e-05,exploits
62,358,tcp,2e-06,exploits
254,1500,tcp,7e-06,exploits
254,1500,tcp,4e-06,exploits
62,1500,tcp,1.1e-05,exploits
62,221,tcp,5e-06,exploits
62,46,tcp,9e-06,exploits
254,100,others,9e-06,exploits
254,242,tcp,9e-06,exploits
62,1500,tcp,5e-06,exploits
254,1500,tcp,5e-06,exploits
254,208,tcp,9e-06,exploits
254,100,others,9e-06,exploits
254,690,tcp,7e-06,exploits
254,741,tcp,2e-06,exploits
254,100,others,1e-06,exploits
62,358,tcp,2e-06,exploits
254,60,tcp,1e-06,exploits
254,287,tcp,8e-06,exploits
62,46,tcp,9e-06,exploits
62,199,tcp,8e-06,exploits
254,56,udp,8e-06,exploits
254,282,tcp,1.1e-05,exploits
62,238,tcp,6e-06,exploits
254,541,tcp,8e-06,exploits
62,225,tcp,5e-06,exploits
62,46,tcp,8e-06,exploits
254,710,udp,1.1e-05,exploits
254,383,tcp,5e-06,exploits
254,1500,tcp,1.1e-05,exploits
62,227,tcp,4e-06,exploits
62,60,udp,6e-06,exploits
254,1500,tcp,8e-06,exploits
254,199,tcp,3e-06,exploits
254,552,udp,3e-06,exploits
254,56,tcp,8e-06,exploits
254,1500,tcp,6e-06,exploits
254,1058,tcp,1.1e-05,exploits
254,1500,tcp,1.1e-05,exploits
254,1500,tcp,1.6e-05,exploits
254,355,tcp,1.1e-05,exploits
254,1500,tcp,5e-06,exploits
62,232,tcp,3e-06,exploits
254,1242,tcp,7e-06,exploits
254,41,tcp,1e-06,exploits
254,51,udp,8e-06,exploits
254,1500,tcp,8e-06,exploits
254,1192,tcp,2e-06,exploits
62,56,tcp,4e-06,exploits
254,100,others,9e-06,exploits
62,251,tcp,7e-06,exploits
254,1500,tcp,5e-06,exploits
62,46,tcp,3e-06,exploits
254,74,tcp,1e-06,exploits
254,100,others,1e-06,exploits
254,232,tcp,3e-06,exploits
62,100,tcp,3e-06,exploits
62,51,tcp,9e-06,exploits
62,207,tcp,4e-06,exploits
254,291,tcp,1.3e-05,exploits
254,1500,tcp,4e-06,exploits
254,1500,tcp,6e-06,exploits
62,202,tcp,8e-06,exploits
62,45,tcp,9e-06,exploits
254,557,tcp,1e-05,exploits
62,45,tcp,8e-06,exploits
254,780,tcp,7e-06,exploits
62,1500,tcp,4e-06,exploits
254,1500,tcp,1.2e-05,exploits
254,69,tcp,4e-06,exploits
254,849,tcp,1e-05,exploits
254,1500,tcp,5e-06,exploits
62,46,tcp,3e-06,exploits
62,203,tcp,7e-06,exploits
62,220,tcp,1e-05,exploits
254,100,swipe,6e-06,exploits
254,122,tcp,3e-06,exploits
254,119,udp,8e-06,exploits
62,202,tcp,8e-06,exploits
254,60,udp,1e-06,exploits
254,1101,udp,5e-06,exploits
254,1003,tcp,1e-05,exploits
254,100,others,1.1e-05,exploits
62,223,tcp,5e-06,exploits
254,100,ax.25,4e-06,exploits
62,214,tcp,4e-06,exploits
254,267,tcp,1e-05,exploits
62,217,tcp,8e-06,exploits
254,515,tcp,1e-05,exploits
254,67,tcp,5e-06,exploits
254,1500,tcp,5e-06,exploits
62,238,tcp,1e-06,exploits
62,91,tcp,9e-06,exploits
62,46,tcp,7e-06,exploits
62,46,tcp,7e-06,exploits
62,1500,tcp,5e-06,exploits
254,172,udp,9e-06,exploits
254,85,tcp,2e-06,exploits
254,1500,tcp,5e-06,exploits
254,1500,tcp,5e-06,exploits
62,193,tcp,3e-06,exploits
254,189,tcp,1.1e-05,exploits
62,242,tcp,5e-06,exploits
254,1500,tcp,6e-06,exploits
62,1500,tcp,8e-06,exploits
254,655,tcp,1e-05,exploits
62,358,tcp,1e-06,exploits
62,209,tcp,3e-06,exploits
254,1500,tcp,1e-05,exploits
62,67,udp,3e-06,exploits
254,1500,tcp,5e-06,exploits
254,242,tcp,4e-06,exploits
254,322,tcp,7e-06,exploits
62,123,tcp,7e-06,exploits
62,243,tcp,7e-06,exploits
254,100,others,8e-06,exploits
254,249,tcp,1e-05,exploits
254,80,tcp,8e-06,exploits
254,153,tcp,3e-06,exploits
62,1500,tcp,1.1e-05,exploits
254,100,others,5e-06,exploits
254,1337,tcp,5e-06,exploits
254,1500,tcp,1e-05,exploits
62,46,tcp,4e-06,exploits
254,1269,tcp,1e-05,exploits
62,219,tcp,1e-05,exploits
254,1500,tcp,5e-06,exploits
254,1500,tcp,5e-06,exploits
254,710,tcp,1e-06,exploits
62,226,tcp,8e-06,exploits
254,354,udp,4e-06,exploits
254,363,tcp,1e-06,exploits
62,210,tcp,6e-06,exploits
62,1500,tcp,9e-06,exploits
254,433,tcp,9e-06,exploits
254,1500,tcp,6e-06,exploits
254,1500,tcp,5e-06,exploits
254,1426,udp,1.2e-05,exploits
254,1500,tcp,5e-06,exploits
254,1396,tcp,1.1e-05,exploits
254,1500,tcp,4e-06,exploits
254,111,tcp,3e-06,exploits
254,1500,tcp,5e-06,exploits
254,1500,tcp,5e-06,exploits
254,1500,tcp,7e-06,exploits
254,354,tcp,1e-05,exploits
254,333,udp,6e-06,exploits
62,46,tcp,9e-06,exploits
254,100,others,9e-06,exploits
62,85,tcp,2e-06,exploits
254,303,udp,2e-05,exploits
254,100,leaf-2,1e-06,exploits
254,379,tcp,1.1e-05,exploits
254,363,tcp,2e-06,exploits
254,418,tcp,2e-06,exploits
254,1074,tcp,1e-05,exploits
254,146,tcp,3e-06,exploits
254,146,tcp,9e-06,exploits
254,554,tcp,5e-06,exploits
62,100,tcp,6e-06,exploits
62,236,tcp,6e-06,exploits
62,68,tcp,3e-06,exploits
62,224,tcp,9e-06,exploits
254,1500,tcp,1.3e-05,exploits
62,60,udp,9e-06,exploits
62,576,udp,1e-05,exploits
254,100,others,1e-05,exploits
62,229,tcp,8e-06,exploits
62,248,tcp,4e-06,exploits
62,46,tcp,1.1e-05,exploits
62,1500,tcp,7e-06,exploits
62,61,tcp,1.1e-05,exploits
254,157,tcp,8e-06,exploits
62,720,udp,4e-06,exploits
254,1227,udp,1.1e-05,exploits
62,46,tcp,1.1e-05,exploits
62,1500,tcp,6e-06,exploits
254,63,tcp,1e-06,exploits
254,1500,tcp,6e-06,exploits
62,46,tcp,8e-06,exploits
62,244,tcp,9e-06,exploits
254,285,tcp,1e-05,exploits
254,64,ospf,9e-06,exploits
62,46,tcp,9e-06,exploits
254,429,tcp,9e-06,exploits
254,1500,tcp,6e-06,exploits
62,219,tcp,9e-06,exploits
62,61,tcp,9e-06,exploits
62,638,tcp,4e-06,exploits
62,1500,tcp,6e-06,exploits
62,190,tcp,9e-06,exploits
254,100,others,7e-06,exploits
254,231,tcp,8e-06,exploits
254,100,others,1e-05,exploits
254,1500,tcp,7e-06,exploits
254,1500,tcp,5e-06,exploits
254,336,tcp,6e-06,exploits
62,46,tcp,6e-06,exploits
62,201,tcp,3e-06,exploits
62,61,tcp,5e-06,exploits
254,1500,tcp,5e-06,exploits
254,250,tcp,8e-06,exploits
254,1500,tcp,5e-06,exploits
254,1500,tcp,1.1e-05,exploits
254,1500,tcp,7e-06,exploits
254,1003,tcp,5e-06,exploits
254,552,udp,4e-06,exploits
254,1500,tcp,6e-06,exploits
62,46,tcp,1e-05,exploits
62,240,tcp,7e-06,exploits
254,1155,tcp,4e-06,exploits
62,576,udp,9e-06,exploits
254,1500,tcp,4e-06,exploits
62,238,tcp,6e-06,exploits
254,320,tcp,1.1e-05,exploits
254,1500,tcp,4e-06,exploits
254,354,udp,1e-05,exploits
254,1500,tcp,4e-06,exploits
62,1500,tcp,7e-06,exploits
254,277,tcp,9e-06,exploits
